order_id,customer_id,order_placement_date,on_time,in_full,otif,customer_name
FAUG819702402,789702,16-Aug-22,0,1,0,Sorefoz Mart
FAUG817702501,789702,16-Aug-22,0,1,0,Sorefoz Mart
FAUG818522401,789522,16-Aug-22,0,1,0,Acclaimed Stores
FAUG818522502,789522,16-Aug-22,0,1,0,Acclaimed Stores
FAUG818521501,789521,16-Aug-22,0,1,0,Acclaimed Stores
FAUG817521102,789521,16-Aug-22,0,1,0,Acclaimed Stores
FAUG819521102,789521,16-Aug-22,0,1,0,Acclaimed Stores
FAUG818121401,789121,16-Aug-22,0,1,0,Coolblue
FAUG817121201,789121,16-Aug-22,0,1,0,Coolblue
FAUG819121503,789121,16-Aug-22,0,1,0,Coolblue
FAUG819121202,789121,16-Aug-22,0,1,0,Coolblue
FAUG818420401,789420,16-Aug-22,0,1,0,Lotus Mart
FAUG819420502,789420,16-Aug-22,0,1,0,Lotus Mart
FAUG818402102,789402,16-Aug-22,1,1,1,Propel Mart
FAUG819402502,789402,16-Aug-22,1,1,1,Propel Mart
FAUG819402201,789402,16-Aug-22,1,1,1,Propel Mart
FAUG817402502,789402,16-Aug-22,1,1,1,Propel Mart
FAUG819622603,789622,16-Aug-22,1,1,1,Expert Mart
FAUG818622503,789622,16-Aug-22,1,1,1,Expert Mart
FAUG817622601,789622,16-Aug-22,1,1,1,Expert Mart
FAUG817622503,789622,16-Aug-22,1,1,1,Expert Mart
FAUG818221501,789221,16-Aug-22,1,1,1,Atlas Stores
FAUG817221303,789221,16-Aug-22,1,1,1,Atlas Stores
FAUG819721603,789721,16-Aug-22,1,1,1,Logic Stores
FAUG817721603,789721,16-Aug-22,1,1,1,Logic Stores
FAUG817320303,789320,16-Aug-22,1,1,1,Chiptec Stores
FAUG818320603,789320,16-Aug-22,1,1,1,Chiptec Stores
FAUG818503603,789503,16-Aug-22,1,1,1,Viveks Stores
FAUG817503202,789503,16-Aug-22,1,1,1,Viveks Stores
FAUG819501301,789501,16-Aug-22,1,1,1,Viveks Stores
FAUG817501501,789501,16-Aug-22,1,1,1,Viveks Stores
FAUG817501403,789501,16-Aug-22,1,1,1,Viveks Stores
FAUG817401403,789401,16-Aug-22,1,1,1,Propel Mart
FAUG819401202,789401,16-Aug-22,1,1,1,Propel Mart
FAUG817720202,789720,16-Aug-22,1,1,1,Logic Stores
FAUG817902201,789902,16-Aug-22,1,1,1,Elite Mart
FAUG819902602,789902,16-Aug-22,1,1,1,Elite Mart
FAUG818220203,789220,16-Aug-22,1,1,1,Atlas Stores
FAUG817220202,789220,16-Aug-22,1,1,1,Atlas Stores
FAUG818101501,789101,16-Aug-22,1,1,1,Vijay Stores
FAUG819203401,789203,16-Aug-22,1,1,1,Rel Fresh
FAUG817203603,789203,16-Aug-22,1,1,1,Rel Fresh
FAUG819102101,789102,16-Aug-22,1,1,1,Vijay Stores
FAUG819301201,789301,16-Aug-22,1,1,1,Expression Stores
FAUG818301502,789301,16-Aug-22,1,1,1,Expression Stores
FAUG818201603,789201,16-Aug-22,1,1,1,Rel Fresh
FAUG817201403,789201,16-Aug-22,1,1,1,Rel Fresh
FAUG819420503,789420,16-Aug-22,1,1,1,Lotus Mart
FAUG817521201,789521,16-Aug-22,1,1,1,Acclaimed Stores
FAUG817421201,789421,16-Aug-22,1,1,1,Lotus Mart
FAUG818702202,789702,16-Aug-22,1,1,1,Sorefoz Mart
FAUG819903101,789903,16-Aug-22,1,1,1,Elite Mart
FAUG819601602,789601,16-Aug-22,1,1,1,Info Stores
FAUG817403503,789403,16-Aug-22,1,1,1,Propel Mart
FAUG818403601,789403,16-Aug-22,1,1,1,Propel Mart
FAUG817202401,789202,16-Aug-22,1,1,1,Rel Fresh
FAUG818202403,789202,16-Aug-22,1,1,1,Rel Fresh
FAUG817303501,789303,16-Aug-22,1,1,1,Expression Stores
FAUG818303602,789303,16-Aug-22,1,1,1,Expression Stores
FAUG819703503,789703,16-Aug-22,1,1,1,Sorefoz Mart
FAUG818603101,789603,16-Aug-22,1,1,1,Info Stores
FAUG818103401,789103,17-Aug-22,1,0,0,Vijay Stores
FAUG820103603,789103,17-Aug-22,1,0,0,Vijay Stores
FAUG819103403,789103,17-Aug-22,1,0,0,Vijay Stores
FAUG818103501,789103,17-Aug-22,1,0,0,Vijay Stores
FAUG818903403,789903,17-Aug-22,1,0,0,Elite Mart
FAUG820903602,789903,17-Aug-22,1,0,0,Elite Mart
FAUG818702402,789702,17-Aug-22,1,0,0,Sorefoz Mart
FAUG820702601,789702,17-Aug-22,1,0,0,Sorefoz Mart
FAUG819601303,789601,17-Aug-22,1,0,0,Info Stores
FAUG820601602,789601,17-Aug-22,1,0,0,Info Stores
FAUG818601101,789601,17-Aug-22,1,0,0,Info Stores
FAUG819301603,789301,17-Aug-22,1,0,0,Expression Stores
FAUG818203502,789203,17-Aug-22,1,0,0,Rel Fresh
FAUG820203503,789203,17-Aug-22,1,0,0,Rel Fresh
FAUG819203603,789203,17-Aug-22,1,0,0,Rel Fresh
FAUG818621301,789621,17-Aug-22,1,0,0,Expert Mart
FAUG819621403,789621,17-Aug-22,1,0,0,Expert Mart
FAUG818101603,789101,17-Aug-22,1,0,0,Vijay Stores
FAUG820101503,789101,17-Aug-22,1,0,0,Vijay Stores
FAUG820101403,789101,17-Aug-22,1,0,0,Vijay Stores
FAUG820102503,789102,17-Aug-22,1,0,0,Vijay Stores
FAUG819201403,789201,17-Aug-22,1,0,0,Rel Fresh
FAUG818202602,789202,17-Aug-22,1,0,0,Rel Fresh
FAUG820202502,789202,17-Aug-22,1,0,0,Rel Fresh
FAUG820321502,789321,17-Aug-22,1,0,0,Chiptec Stores
FAUG819321601,789321,17-Aug-22,1,0,0,Chiptec Stores
FAUG819402501,789402,17-Aug-22,1,0,0,Propel Mart
FAUG818402303,789402,17-Aug-22,1,0,0,Propel Mart
FAUG820221601,789221,17-Aug-22,1,0,0,Atlas Stores
FAUG819221202,789221,17-Aug-22,1,0,0,Atlas Stores
FAUG818401603,789401,17-Aug-22,1,0,0,Propel Mart
FAUG819401603,789401,17-Aug-22,1,0,0,Propel Mart
FAUG820622602,789622,17-Aug-22,1,0,0,Expert Mart
FAUG818622101,789622,17-Aug-22,1,0,0,Expert Mart
FAUG819320402,789320,17-Aug-22,1,0,0,Chiptec Stores
FAUG820721201,789721,17-Aug-22,1,0,0,Logic Stores
FAUG819122603,789122,17-Aug-22,1,0,0,Coolblue
FAUG818220303,789220,17-Aug-22,1,0,0,Atlas Stores
FAUG819520302,789520,17-Aug-22,1,0,0,Acclaimed Stores
FAUG819520402,789520,17-Aug-22,1,0,0,Acclaimed Stores
FAUG820520503,789520,17-Aug-22,1,0,0,Acclaimed Stores
FAUG820501603,789501,17-Aug-22,1,0,0,Viveks Stores
FAUG818501503,789501,17-Aug-22,1,0,0,Viveks Stores
FAUG818503401,789503,17-Aug-22,1,0,0,Viveks Stores
FAUG819603301,789603,17-Aug-22,1,0,0,Info Stores
FAUG820403303,789403,17-Aug-22,1,0,0,Propel Mart
FAUG819403601,789403,17-Aug-22,1,0,0,Propel Mart
FAUG818303603,789303,17-Aug-22,1,0,0,Expression Stores
FAUG820121601,789121,17-Aug-22,1,0,0,Coolblue
FAUG819422602,789422,17-Aug-22,1,0,0,Lotus Mart
FAUG818420603,789420,17-Aug-22,1,0,0,Lotus Mart
FAUG819420601,789420,17-Aug-22,1,0,0,Lotus Mart
FAUG820203601,789203,17-Aug-22,0,0,0,Rel Fresh
FAUG820320303,789320,17-Aug-22,0,0,0,Chiptec Stores
FAUG818622401,789622,17-Aug-22,0,0,0,Expert Mart
FAUG820220502,789220,17-Aug-22,0,0,0,Atlas Stores
FAUG818902202,789902,17-Aug-22,0,0,0,Elite Mart
FAUG818102203,789102,17-Aug-22,0,0,0,Vijay Stores
FAUG820401402,789401,17-Aug-22,0,0,0,Propel Mart
FAUG818720502,789720,17-Aug-22,0,0,0,Logic Stores
FAUG819501102,789501,17-Aug-22,0,0,0,Viveks Stores
FAUG818503102,789503,17-Aug-22,0,0,0,Viveks Stores
FAUG818103203,789103,17-Aug-22,0,0,0,Vijay Stores
FAUG818903401,789903,17-Aug-22,0,0,0,Elite Mart
FAUG818903503,789903,17-Aug-22,0,0,0,Elite Mart
FAUG820903101,789903,17-Aug-22,0,0,0,Elite Mart
FAUG819702601,789702,17-Aug-22,0,0,0,Sorefoz Mart
FAUG820521501,789521,17-Aug-22,0,0,0,Acclaimed Stores
FAUG818521502,789521,17-Aug-22,0,0,0,Acclaimed Stores
FAUG818522201,789522,17-Aug-22,0,0,0,Acclaimed Stores
FAUG820522602,789522,17-Aug-22,0,0,0,Acclaimed Stores
FAUG819422202,789422,17-Aug-22,0,0,0,Lotus Mart
FAUG819121302,789121,17-Aug-22,0,0,0,Coolblue
FAUG819121601,789121,17-Aug-22,0,0,0,Coolblue
FAUG820121502,789121,17-Aug-22,0,0,0,Coolblue
FAUG818420301,789420,17-Aug-22,0,0,0,Lotus Mart
FAUG819520301,789520,17-Aug-22,0,0,0,Acclaimed Stores
FAUG818520103,789520,17-Aug-22,0,0,0,Acclaimed Stores
FAUG820520102,789520,17-Aug-22,0,0,0,Acclaimed Stores
FAUG820520502,789520,17-Aug-22,0,0,0,Acclaimed Stores
FAUG820421502,789421,17-Aug-22,0,0,0,Lotus Mart
FAUG819421503,789421,17-Aug-22,0,0,0,Lotus Mart
FAUG818421101,789421,17-Aug-22,0,0,0,Lotus Mart
FAUG818122602,789122,17-Aug-22,0,0,0,Coolblue
FAUG820122503,789122,17-Aug-22,0,0,0,Coolblue
FAUG820122501,789122,17-Aug-22,0,0,0,Coolblue
FAUG818122201,789122,17-Aug-22,0,0,0,Coolblue
FAUG820122603,789122,17-Aug-22,0,0,0,Coolblue
FAUG819122602,789122,17-Aug-22,0,0,0,Coolblue
FAUG818422302,789422,17-Aug-22,0,1,0,Lotus Mart
FAUG818422401,789422,17-Aug-22,0,1,0,Lotus Mart
FAUG820422601,789422,17-Aug-22,0,1,0,Lotus Mart
FAUG819422501,789422,17-Aug-22,0,1,0,Lotus Mart
FAUG818301303,789301,17-Aug-22,0,1,0,Expression Stores
FAUG820301303,789301,17-Aug-22,0,1,0,Expression Stores
FAUG819102501,789102,17-Aug-22,0,1,0,Vijay Stores
FAUG818720503,789720,17-Aug-22,0,1,0,Logic Stores
FAUG820303101,789303,17-Aug-22,0,1,0,Expression Stores
FAUG818320602,789320,17-Aug-22,0,1,0,Chiptec Stores
FAUG820203402,789203,17-Aug-22,0,1,0,Rel Fresh
FAUG818721402,789721,17-Aug-22,0,1,0,Logic Stores
FAUG819721402,789721,17-Aug-22,0,1,0,Logic Stores
FAUG819520501,789520,17-Aug-22,0,1,0,Acclaimed Stores
FAUG820202403,789202,17-Aug-22,0,1,0,Rel Fresh
FAUG819202202,789202,17-Aug-22,0,1,0,Rel Fresh
FAUG820902101,789902,17-Aug-22,0,1,0,Elite Mart
FAUG819703102,789703,17-Aug-22,0,1,0,Sorefoz Mart
FAUG818703403,789703,17-Aug-22,0,1,0,Sorefoz Mart
FAUG820703603,789703,17-Aug-22,0,1,0,Sorefoz Mart
FAUG820601101,789601,17-Aug-22,0,1,0,Info Stores
FAUG819903301,789903,17-Aug-22,0,1,0,Elite Mart
FAUG818702401,789702,17-Aug-22,0,1,0,Sorefoz Mart
FAUG819522102,789522,17-Aug-22,0,1,0,Acclaimed Stores
FAUG819522603,789522,17-Aug-22,0,1,0,Acclaimed Stores
FAUG820522101,789522,17-Aug-22,0,1,0,Acclaimed Stores
FAUG818521403,789521,17-Aug-22,0,1,0,Acclaimed Stores
FAUG819521403,789521,17-Aug-22,0,1,0,Acclaimed Stores
FAUG820521503,789521,17-Aug-22,0,1,0,Acclaimed Stores
FAUG819121602,789121,17-Aug-22,0,1,0,Coolblue
FAUG820420302,789420,17-Aug-22,0,1,0,Lotus Mart
FAUG818420303,789420,17-Aug-22,0,1,0,Lotus Mart
FAUG819420401,789420,17-Aug-22,0,1,0,Lotus Mart
FAUG819420201,789420,17-Aug-22,0,1,0,Lotus Mart
FAUG820420603,789420,17-Aug-22,0,1,0,Lotus Mart
FAUG820402503,789402,17-Aug-22,1,1,1,Propel Mart
FAUG819622403,789622,17-Aug-22,1,1,1,Expert Mart
FAUG819622502,789622,17-Aug-22,1,1,1,Expert Mart
FAUG818221303,789221,17-Aug-22,1,1,1,Atlas Stores
FAUG818221203,789221,17-Aug-22,1,1,1,Atlas Stores
FAUG820221603,789221,17-Aug-22,1,1,1,Atlas Stores
FAUG818721401,789721,17-Aug-22,1,1,1,Logic Stores
FAUG819721601,789721,17-Aug-22,1,1,1,Logic Stores
FAUG820320603,789320,17-Aug-22,1,1,1,Chiptec Stores
FAUG818320103,789320,17-Aug-22,1,1,1,Chiptec Stores
FAUG818320302,789320,17-Aug-22,1,1,1,Chiptec Stores
FAUG820503503,789503,17-Aug-22,1,1,1,Viveks Stores
FAUG819501302,789501,17-Aug-22,1,1,1,Viveks Stores
FAUG818720301,789720,17-Aug-22,1,1,1,Logic Stores
FAUG820720601,789720,17-Aug-22,1,1,1,Logic Stores
FAUG820902102,789902,17-Aug-22,1,1,1,Elite Mart
FAUG818902201,789902,17-Aug-22,1,1,1,Elite Mart
FAUG819902603,789902,17-Aug-22,1,1,1,Elite Mart
FAUG819220302,789220,17-Aug-22,1,1,1,Atlas Stores
FAUG820220203,789220,17-Aug-22,1,1,1,Atlas Stores
FAUG818621302,789621,17-Aug-22,1,1,1,Expert Mart
FAUG820621303,789621,17-Aug-22,1,1,1,Expert Mart
FAUG819101401,789101,17-Aug-22,1,1,1,Vijay Stores
FAUG818321303,789321,17-Aug-22,1,1,1,Chiptec Stores
FAUG819102402,789102,17-Aug-22,1,1,1,Vijay Stores
FAUG818102501,789102,17-Aug-22,1,1,1,Vijay Stores
FAUG818301302,789301,17-Aug-22,1,1,1,Expression Stores
FAUG820301402,789301,17-Aug-22,1,1,1,Expression Stores
FAUG818201303,789201,17-Aug-22,1,1,1,Rel Fresh
FAUG819420101,789420,17-Aug-22,1,1,1,Lotus Mart
FAUG819121201,789121,17-Aug-22,1,1,1,Coolblue
FAUG818121203,789121,17-Aug-22,1,1,1,Coolblue
FAUG819522302,789522,17-Aug-22,1,1,1,Acclaimed Stores
FAUG818422103,789422,17-Aug-22,1,1,1,Lotus Mart
FAUG819422303,789422,17-Aug-22,1,1,1,Lotus Mart
FAUG818521103,789521,17-Aug-22,1,1,1,Acclaimed Stores
FAUG820702403,789702,17-Aug-22,1,1,1,Sorefoz Mart
FAUG819122402,789122,17-Aug-22,1,1,1,Coolblue
FAUG819903402,789903,17-Aug-22,1,1,1,Elite Mart
FAUG818520501,789520,17-Aug-22,1,1,1,Acclaimed Stores
FAUG818403501,789403,17-Aug-22,1,1,1,Propel Mart
FAUG820403501,789403,17-Aug-22,1,1,1,Propel Mart
FAUG819202603,789202,17-Aug-22,1,1,1,Rel Fresh
FAUG819303303,789303,17-Aug-22,1,1,1,Expression Stores
FAUG820303601,789303,17-Aug-22,1,1,1,Expression Stores
FAUG819303603,789303,17-Aug-22,1,1,1,Expression Stores
FAUG819703301,789703,17-Aug-22,1,1,1,Sorefoz Mart
FAUG820703602,789703,17-Aug-22,1,1,1,Sorefoz Mart
FAUG820703201,789703,17-Aug-22,1,1,1,Sorefoz Mart
FAUG818703603,789703,17-Aug-22,1,1,1,Sorefoz Mart
FAUG818603303,789603,17-Aug-22,1,1,1,Info Stores
FAUG820603502,789603,17-Aug-22,1,1,1,Info Stores
FAUG819103603,789103,18-Aug-22,1,0,0,Vijay Stores
FAUG820103202,789103,18-Aug-22,1,0,0,Vijay Stores
FAUG820903301,789903,18-Aug-22,1,0,0,Elite Mart
FAUG819903601,789903,18-Aug-22,1,0,0,Elite Mart
FAUG821903603,789903,18-Aug-22,1,0,0,Elite Mart
FAUG821702602,789702,18-Aug-22,1,0,0,Sorefoz Mart
FAUG821702303,789702,18-Aug-22,1,0,0,Sorefoz Mart
FAUG820702602,789702,18-Aug-22,1,0,0,Sorefoz Mart
FAUG821601503,789601,18-Aug-22,1,0,0,Info Stores
FAUG820601503,789601,18-Aug-22,1,0,0,Info Stores
FAUG819601601,789601,18-Aug-22,1,0,0,Info Stores
FAUG820301603,789301,18-Aug-22,1,0,0,Expression Stores
FAUG821203602,789203,18-Aug-22,1,0,0,Rel Fresh
FAUG820621501,789621,18-Aug-22,1,0,0,Expert Mart
FAUG821621603,789621,18-Aug-22,1,0,0,Expert Mart
FAUG821101302,789101,18-Aug-22,1,0,0,Vijay Stores
FAUG819102603,789102,18-Aug-22,1,0,0,Vijay Stores
FAUG820102401,789102,18-Aug-22,1,0,0,Vijay Stores
FAUG821102602,789102,18-Aug-22,1,0,0,Vijay Stores
FAUG821202203,789202,18-Aug-22,1,0,0,Rel Fresh
FAUG820202303,789202,18-Aug-22,1,0,0,Rel Fresh
FAUG819321403,789321,18-Aug-22,1,0,0,Chiptec Stores
FAUG820321201,789321,18-Aug-22,1,0,0,Chiptec Stores
FAUG821402601,789402,18-Aug-22,1,0,0,Propel Mart
FAUG820720401,789720,18-Aug-22,1,0,0,Logic Stores
FAUG821720501,789720,18-Aug-22,1,0,0,Logic Stores
FAUG819720601,789720,18-Aug-22,1,0,0,Logic Stores
FAUG820401501,789401,18-Aug-22,1,0,0,Propel Mart
FAUG819622202,789622,18-Aug-22,1,0,0,Expert Mart
FAUG820622603,789622,18-Aug-22,1,0,0,Expert Mart
FAUG821622601,789622,18-Aug-22,1,0,0,Expert Mart
FAUG820721602,789721,18-Aug-22,1,0,0,Logic Stores
FAUG821721603,789721,18-Aug-22,1,0,0,Logic Stores
FAUG819122202,789122,18-Aug-22,1,0,0,Coolblue
FAUG819520602,789520,18-Aug-22,1,0,0,Acclaimed Stores
FAUG821501603,789501,18-Aug-22,1,0,0,Viveks Stores
FAUG819501203,789501,18-Aug-22,1,0,0,Viveks Stores
FAUG821503202,789503,18-Aug-22,1,0,0,Viveks Stores
FAUG819603602,789603,18-Aug-22,1,0,0,Info Stores
FAUG820403601,789403,18-Aug-22,1,0,0,Propel Mart
FAUG819403602,789403,18-Aug-22,1,0,0,Propel Mart
FAUG821421601,789421,18-Aug-22,1,0,0,Lotus Mart
FAUG820421602,789421,18-Aug-22,1,0,0,Lotus Mart
FAUG821522401,789522,18-Aug-22,1,0,0,Acclaimed Stores
FAUG820522202,789522,18-Aug-22,1,0,0,Acclaimed Stores
FAUG819420403,789420,18-Aug-22,1,0,0,Lotus Mart
FAUG821101301,789101,18-Aug-22,0,0,0,Vijay Stores
FAUG821402503,789402,18-Aug-22,0,0,0,Propel Mart
FAUG821902601,789902,18-Aug-22,0,0,0,Elite Mart
FAUG821403603,789403,18-Aug-22,0,0,0,Propel Mart
FAUG820202503,789202,18-Aug-22,0,0,0,Rel Fresh
FAUG820501102,789501,18-Aug-22,0,0,0,Viveks Stores
FAUG820501401,789501,18-Aug-22,0,0,0,Viveks Stores
FAUG820503101,789503,18-Aug-22,0,0,0,Viveks Stores
FAUG820601302,789601,18-Aug-22,0,0,0,Info Stores
FAUG821601601,789601,18-Aug-22,0,0,0,Info Stores
FAUG821903401,789903,18-Aug-22,0,0,0,Elite Mart
FAUG819702301,789702,18-Aug-22,0,0,0,Sorefoz Mart
FAUG820521202,789521,18-Aug-22,0,0,0,Acclaimed Stores
FAUG819522301,789522,18-Aug-22,0,0,0,Acclaimed Stores
FAUG820522203,789522,18-Aug-22,0,0,0,Acclaimed Stores
FAUG820422302,789422,18-Aug-22,0,0,0,Lotus Mart
FAUG821422501,789422,18-Aug-22,0,0,0,Lotus Mart
FAUG821121502,789121,18-Aug-22,0,0,0,Coolblue
FAUG820520603,789520,18-Aug-22,0,0,0,Acclaimed Stores
FAUG819520502,789520,18-Aug-22,0,0,0,Acclaimed Stores
FAUG820421603,789421,18-Aug-22,0,0,0,Lotus Mart
FAUG821421501,789421,18-Aug-22,0,0,0,Lotus Mart
FAUG819421603,789421,18-Aug-22,0,0,0,Lotus Mart
FAUG820421503,789421,18-Aug-22,0,0,0,Lotus Mart
FAUG821122301,789122,18-Aug-22,0,0,0,Coolblue
FAUG820122403,789122,18-Aug-22,0,0,0,Coolblue
FAUG819122303,789122,18-Aug-22,0,0,0,Coolblue
FAUG820122303,789122,18-Aug-22,0,0,0,Coolblue
FAUG821122601,789122,18-Aug-22,0,0,0,Coolblue
FAUG819122403,789122,18-Aug-22,0,0,0,Coolblue
FAUG819422302,789422,18-Aug-22,0,1,0,Lotus Mart
FAUG819422203,789422,18-Aug-22,0,1,0,Lotus Mart
FAUG821422202,789422,18-Aug-22,0,1,0,Lotus Mart
FAUG821301301,789301,18-Aug-22,0,1,0,Expression Stores
FAUG821301201,789301,18-Aug-22,0,1,0,Expression Stores
FAUG820301203,789301,18-Aug-22,0,1,0,Expression Stores
FAUG819421403,789421,18-Aug-22,0,1,0,Lotus Mart
FAUG820720102,789720,18-Aug-22,0,1,0,Logic Stores
FAUG819303203,789303,18-Aug-22,0,1,0,Expression Stores
FAUG820320302,789320,18-Aug-22,0,1,0,Chiptec Stores
FAUG819603501,789603,18-Aug-22,0,1,0,Info Stores
FAUG820603603,789603,18-Aug-22,0,1,0,Info Stores
FAUG819203501,789203,18-Aug-22,0,1,0,Rel Fresh
FAUG820203501,789203,18-Aug-22,0,1,0,Rel Fresh
FAUG819721302,789721,18-Aug-22,0,1,0,Logic Stores
FAUG821721602,789721,18-Aug-22,0,1,0,Logic Stores
FAUG819221503,789221,18-Aug-22,0,1,0,Atlas Stores
FAUG821520302,789520,18-Aug-22,0,1,0,Acclaimed Stores
FAUG821622602,789622,18-Aug-22,0,1,0,Expert Mart
FAUG821902303,789902,18-Aug-22,0,1,0,Elite Mart
FAUG820101302,789101,18-Aug-22,0,1,0,Vijay Stores
FAUG820101603,789101,18-Aug-22,0,1,0,Vijay Stores
FAUG821501602,789501,18-Aug-22,0,1,0,Viveks Stores
FAUG819501503,789501,18-Aug-22,0,1,0,Viveks Stores
FAUG820501101,789501,18-Aug-22,0,1,0,Viveks Stores
FAUG820703601,789703,18-Aug-22,0,1,0,Sorefoz Mart
FAUG819220603,789220,18-Aug-22,0,1,0,Atlas Stores
FAUG820220202,789220,18-Aug-22,0,1,0,Atlas Stores
FAUG820401602,789401,18-Aug-22,0,1,0,Propel Mart
FAUG821702402,789702,18-Aug-22,0,1,0,Sorefoz Mart
FAUG819103401,789103,18-Aug-22,0,1,0,Vijay Stores
FAUG820522302,789522,18-Aug-22,0,1,0,Acclaimed Stores
FAUG819522303,789522,18-Aug-22,0,1,0,Acclaimed Stores
FAUG821521501,789521,18-Aug-22,0,1,0,Acclaimed Stores
FAUG819521203,789521,18-Aug-22,0,1,0,Acclaimed Stores
FAUG820521601,789521,18-Aug-22,0,1,0,Acclaimed Stores
FAUG819521503,789521,18-Aug-22,0,1,0,Acclaimed Stores
FAUG819121402,789121,18-Aug-22,0,1,0,Coolblue
FAUG821121301,789121,18-Aug-22,0,1,0,Coolblue
FAUG821420601,789420,18-Aug-22,0,1,0,Lotus Mart
FAUG820420503,789420,18-Aug-22,0,1,0,Lotus Mart
FAUG820420101,789420,18-Aug-22,0,1,0,Lotus Mart
FAUG819402402,789402,18-Aug-22,1,1,1,Propel Mart
FAUG820402502,789402,18-Aug-22,1,1,1,Propel Mart
FAUG820622303,789622,18-Aug-22,1,1,1,Expert Mart
FAUG819221601,789221,18-Aug-22,1,1,1,Atlas Stores
FAUG819221501,789221,18-Aug-22,1,1,1,Atlas Stores
FAUG821221603,789221,18-Aug-22,1,1,1,Atlas Stores
FAUG820221403,789221,18-Aug-22,1,1,1,Atlas Stores
FAUG819721602,789721,18-Aug-22,1,1,1,Logic Stores
FAUG819320302,789320,18-Aug-22,1,1,1,Chiptec Stores
FAUG820320203,789320,18-Aug-22,1,1,1,Chiptec Stores
FAUG821320403,789320,18-Aug-22,1,1,1,Chiptec Stores
FAUG819503303,789503,18-Aug-22,1,1,1,Viveks Stores
FAUG820503502,789503,18-Aug-22,1,1,1,Viveks Stores
FAUG820501602,789501,18-Aug-22,1,1,1,Viveks Stores
FAUG821401401,789401,18-Aug-22,1,1,1,Propel Mart
FAUG819401502,789401,18-Aug-22,1,1,1,Propel Mart
FAUG819401602,789401,18-Aug-22,1,1,1,Propel Mart
FAUG820401503,789401,18-Aug-22,1,1,1,Propel Mart
FAUG819902102,789902,18-Aug-22,1,1,1,Elite Mart
FAUG821902401,789902,18-Aug-22,1,1,1,Elite Mart
FAUG820902501,789902,18-Aug-22,1,1,1,Elite Mart
FAUG819902601,789902,18-Aug-22,1,1,1,Elite Mart
FAUG819220102,789220,18-Aug-22,1,1,1,Atlas Stores
FAUG820220403,789220,18-Aug-22,1,1,1,Atlas Stores
FAUG820220503,789220,18-Aug-22,1,1,1,Atlas Stores
FAUG821621301,789621,18-Aug-22,1,1,1,Expert Mart
FAUG819621203,789621,18-Aug-22,1,1,1,Expert Mart
FAUG820101402,789101,18-Aug-22,1,1,1,Vijay Stores
FAUG819101601,789101,18-Aug-22,1,1,1,Vijay Stores
FAUG821321102,789321,18-Aug-22,1,1,1,Chiptec Stores
FAUG819203201,789203,18-Aug-22,1,1,1,Rel Fresh
FAUG820203603,789203,18-Aug-22,1,1,1,Rel Fresh
FAUG821301503,789301,18-Aug-22,1,1,1,Expression Stores
FAUG819301203,789301,18-Aug-22,1,1,1,Expression Stores
FAUG820201502,789201,18-Aug-22,1,1,1,Rel Fresh
FAUG819420302,789420,18-Aug-22,1,1,1,Lotus Mart
FAUG820420601,789420,18-Aug-22,1,1,1,Lotus Mart
FAUG820121401,789121,18-Aug-22,1,1,1,Coolblue
FAUG819121603,789121,18-Aug-22,1,1,1,Coolblue
FAUG820522502,789522,18-Aug-22,1,1,1,Acclaimed Stores
FAUG819521302,789521,18-Aug-22,1,1,1,Acclaimed Stores
FAUG820521302,789521,18-Aug-22,1,1,1,Acclaimed Stores
FAUG820520201,789520,18-Aug-22,1,1,1,Acclaimed Stores
FAUG821403601,789403,18-Aug-22,1,1,1,Propel Mart
FAUG820403602,789403,18-Aug-22,1,1,1,Propel Mart
FAUG820202301,789202,18-Aug-22,1,1,1,Rel Fresh
FAUG819202602,789202,18-Aug-22,1,1,1,Rel Fresh
FAUG819303302,789303,18-Aug-22,1,1,1,Expression Stores
FAUG820303602,789303,18-Aug-22,1,1,1,Expression Stores
FAUG821303201,789303,18-Aug-22,1,1,1,Expression Stores
FAUG820703503,789703,18-Aug-22,1,1,1,Sorefoz Mart
FAUG820703303,789703,18-Aug-22,1,1,1,Sorefoz Mart
FAUG819703402,789703,18-Aug-22,1,1,1,Sorefoz Mart
FAUG821703401,789703,18-Aug-22,1,1,1,Sorefoz Mart
FAUG821603402,789603,18-Aug-22,1,1,1,Info Stores
FAUG821103203,789103,19-Aug-22,1,0,0,Vijay Stores
FAUG820103602,789103,19-Aug-22,1,0,0,Vijay Stores
FAUG822103502,789103,19-Aug-22,1,0,0,Vijay Stores
FAUG822903601,789903,19-Aug-22,1,0,0,Elite Mart
FAUG821702601,789702,19-Aug-22,1,0,0,Sorefoz Mart
FAUG820702603,789702,19-Aug-22,1,0,0,Sorefoz Mart
FAUG822702603,789702,19-Aug-22,1,0,0,Sorefoz Mart
FAUG822601302,789601,19-Aug-22,1,0,0,Info Stores
FAUG821601603,789601,19-Aug-22,1,0,0,Info Stores
FAUG822601503,789601,19-Aug-22,1,0,0,Info Stores
FAUG821301501,789301,19-Aug-22,1,0,0,Expression Stores
FAUG822203603,789203,19-Aug-22,1,0,0,Rel Fresh
FAUG821203403,789203,19-Aug-22,1,0,0,Rel Fresh
FAUG820621601,789621,19-Aug-22,1,0,0,Expert Mart
FAUG821621102,789621,19-Aug-22,1,0,0,Expert Mart
